Date,Open,High,Low,Close,Adj Close
07-09-15,7685.85,7705.05,7545.9,7558.8,7558.8
08-09-15,7587.7,7720.9,7539.5,7688.25,7688.25
09-09-15,7805.85,7846.05,7764.55,7818.6,7818.6
10-09-15,7729.05,7819.85,7678.5,7788.1,7788.1
11-09-15,7833.8,7864.85,7759.9,7789.3,7789.3
14-09-15,7811.1,7879.95,7761.85,7872.25,7872.25
15-09-15,7867.35,7880,7799.75,7829.1,7829.1
16-09-15,7886.85,7913.9,7853.3,7899.15,7899.15
18-09-15,7967.45,8055,7955.85,7981.9,7981.9
21-09-15,7911.5,7987.9,7908.35,7977.1,7977.1
22-09-15,8014.8,8021.6,7787.75,7812,7812
23-09-15,7737.35,7882.9,7723.25,7845.95,7845.95
24-09-15,7838.4,7894.5,7804.1,7868.5,7868.5
28-09-15,7892.8,7893.95,7787.95,7795.7,7795.7
29-09-15,7725.7,7926.55,7691.2,7843.3,7843.3
30-09-15,7924.25,7957.7,7874.5,7948.9,7948.9
01-10-15,7992.05,8008.25,7930.65,7950.9,7950.9
05-10-15,8005.1,8128.9,8005.1,8119.3,8119.3
06-10-15,8180.45,8180.95,8096.5,8152.9,8152.9
07-10-15,8146.2,8188.9,8132.9,8177.4,8177.4
08-10-15,8196.75,8196.75,8105.85,8129.35,8129.35
09-10-15,8186.35,8232.2,8139.65,8189.7,8189.7
12-10-15,8231.5,8244.5,8128.2,8143.6,8143.6
13-10-15,8121.95,8150.25,8088.6,8131.7,8131.7
14-10-15,8102.4,8139.3,8096.35,8107.9,8107.9
15-10-15,8134.35,8190.55,8129.8,8179.5,8179.5
16-10-15,8193.65,8246.4,8147.65,8238.15,8238.15
19-10-15,8262.55,8283.05,8239.2,8275.05,8275.05
20-10-15,8280.3,8294.05,8229.2,8261.65,8261.65
21-10-15,8258.35,8294.4,8217.15,8251.7,8251.7
23-10-15,8308.25,8328.1,8280.75,8295.45,8295.45
26-10-15,8333.65,8336.3,8252.05,8260.55,8260.55
27-10-15,8230.35,8241.95,8217.05,8232.9,8232.9
28-10-15,8188.9,8209.1,8131.8,8171.2,8171.2
29-10-15,8175.45,8179.6,8098,8111.75,8111.75
30-10-15,8123.55,8146.1,8044.4,8065.8,8065.8
02-11-15,8054.55,8060.7,7995.6,8050.8,8050.8
03-11-15,8086.35,8100.35,8031.75,8060.7,8060.7
04-11-15,8104.9,8116.1,8027.3,8040.2,8040.2
05-11-15,8030.35,8031.2,7944.1,7955.45,7955.45
06-11-15,7956.55,8002.65,7926.15,7954.3,7954.3
09-11-15,7788.25,7937.75,7771.7,7915.2,7915.2
10-11-15,7877.6,7885.1,7772.85,7783.35,7783.35
13-11-15,7762.45,7775.1,7730.9,7762.25,7762.25
16-11-15,7732.95,7838.85,7714.15,7806.6,7806.6
17-11-15,7848.75,7860.45,7793,7837.55,7837.55
18-11-15,7823.15,7843.4,7725.05,7731.8,7731.8
19-11-15,7788.5,7854.9,7765.45,7842.75,7842.75
20-11-15,7841.9,7906.95,7817.8,7856.55,7856.55
23-11-15,7869.5,7877.5,7825.2,7849.25,7849.25
24-11-15,7837,7870.35,7812.65,7831.6,7831.6
26-11-15,7837.15,7897.1,7832,7883.8,7883.8
27-11-15,7910.6,7959.3,7879.45,7942.7,7942.7
30-11-15,7936.25,7966,7922.8,7935.25,7935.25
01-12-15,7958.15,7972.15,7934.15,7954.9,7954.9
02-12-15,7976.7,7979.3,7910.8,7931.35,7931.35
03-12-15,7902.3,7912.3,7853.3,7864.15,7864.15
04-12-15,7817.6,7821.4,7775.7,7781.9,7781.9
07-12-15,7816.55,7825.4,7746.05,7765.4,7765.4
08-12-15,7738.5,7771.25,7685.45,7701.7,7701.7
09-12-15,7695.5,7702.85,7606.9,7612.5,7612.5
10-12-15,7643.3,7691.95,7610,7683.3,7683.3
11-12-15,7699.6,7703.05,7575.3,7610.45,7610.45
14-12-15,7558.2,7663.95,7551.05,7650.05,7650.05
15-12-15,7659.15,7705,7625.1,7700.9,7700.9
16-12-15,7725.25,7776.6,7715.75,7750.9,7750.9
17-12-15,7783.05,7852.9,7737.55,7844.35,7844.35
18-12-15,7828.9,7836.15,7753.35,7761.95,7761.95
21-12-15,7745.65,7840.75,7733.45,7834.45,7834.45
22-12-15,7829.4,7846.3,7776.85,7786.1,7786.1
23-12-15,7830.45,7871.45,7826.1,7865.95,7865.95
24-12-15,7888.75,7888.75,7835.5,7861.05,7861.05
28-12-15,7863.2,7937.2,7863,7925.15,7925.15
29-12-15,7929.2,7942.15,7902.75,7928.95,7928.95
30-12-15,7938.6,7944.75,7889.85,7896.25,7896.25
31-12-15,7897.8,7955.55,7891.15,7946.35,7946.35
01-01-16,null,null,null,null,null
04-01-16,7924.55,7937.55,7781.1,7791.3,7791.3
05-01-16,7828.4,7831.2,7763.25,7784.65,7784.65
06-01-16,7788.05,7800.95,7721.2,7741,7741
07-01-16,7673.35,7674.95,7556.6,7568.3,7568.3
08-01-16,7611.65,7634.1,7581.05,7601.35,7601.35
11-01-16,7527.45,7605.1,7494.35,7563.85,7563.85
12-01-16,7587.2,7588.3,7487.8,7510.3,7510.3
13-01-16,7557.9,7590.95,7425.8,7562.4,7562.4
14-01-16,7467.4,7604.8,7443.8,7536.8,7536.8
15-01-16,7561.65,7566.5,7427.3,7437.8,7437.8
18-01-16,7420.35,7463.65,7336.4,7351,7351
19-01-16,7381.8,7462.75,7364.15,7435.1,7435.1
20-01-16,7357,7470.9,7241.5,7309.3,7309.3
21-01-16,7376.65,7398.7,7250,7276.8,7276.8
22-01-16,7355.7,7433.4,7327.6,7422.45,7422.45
25-01-16,7468.75,7487.15,7421.2,7436.15,7436.15
27-01-16,7469.6,7477.9,7419.7,7437.75,7437.75
28-01-16,7426.5,7468.85,7409.6,7424.65,7424.65
29-01-16,7413.35,7575.65,7402.8,7563.55,7563.55
01-02-16,7589.5,7600.45,7541.25,7555.95,7555.95
02-02-16,7566.65,7576.3,7428.05,7455.55,7455.55
03-02-16,7392.45,7419.4,7350.3,7361.8,7361.8
04-02-16,7411.45,7457.05,7365.95,7404,7404
05-02-16,7418.25,7503.15,7406.65,7489.1,7489.1
08-02-16,7489.7,7512.55,7363.2,7387.25,7387.25
09-02-16,7303.95,7323.45,7275.15,7298.2,7298.2
10-02-16,7264.3,7271.85,7177.75,7215.7,7215.7
11-02-16,7203.6,7208.65,6959.95,6976.35,6976.35
12-02-16,7023.65,7034.8,6869,6980.95,6980.95
15-02-16,7057.35,7182.8,7056.8,7162.95,7162.95
16-02-16,7201.25,7204.65,7037.7,7048.25,7048.25
17-02-16,7058.85,7123.7,6960.65,7108.45,7108.45
18-02-16,7177.4,7215.1,7127.85,7191.75,7191.75
19-02-16,7170.55,7226.85,7145.95,7210.75,7210.75
22-02-16,7208.85,7252.4,7200.7,7234.55,7234.55
23-02-16,7240.3,7241.7,7090.7,7109.55,7109.55
24-02-16,7075,7090.8,7009.75,7018.7,7018.7
25-02-16,7029.85,7034.2,6961.4,6970.6,6970.6
26-02-16,7039.3,7052.9,6985.1,7029.75,7029.75
29-02-16,7050.45,7094.6,6825.8,6987.05,6987.05
01-03-16,7038.25,7235.5,7035.1,7222.3,7222.3
02-03-16,7321.7,7380.35,7308.15,7368.85,7368.85
03-03-16,7429.55,7483.95,7406.05,7475.6,7475.6
04-03-16,7505.4,7505.9,7444.1,7485.35,7485.35
08-03-16,7486.4,7527.15,7442.15,7485.3,7485.3
09-03-16,7436.1,7539,7424.3,7531.8,7531.8
10-03-16,7545.35,7547.1,7447.4,7486.15,7486.15
11-03-16,7484.85,7543.95,7460.6,7510.2,7510.2
14-03-16,7542.6,7583.7,7515.05,7538.75,7538.75
15-03-16,7535.85,7545.2,7452.8,7460.6,7460.6
16-03-16,7457.05,7508,7405.15,7498.75,7498.75
17-03-16,7557.4,7585.3,7479.4,7512.55,7512.55
18-03-16,7534.65,7613.6,7517.9,7604.35,7604.35
21-03-16,7619.2,7713.55,7617.7,7704.25,7704.25
22-03-16,7695.55,7728.2,7643.8,7714.9,7714.9
23-03-16,7717.45,7726.85,7670.6,7716.5,7716.5
28-03-16,7741,7749.4,7587.7,7615.1,7615.1
29-03-16,7606.55,7652.9,7582.25,7597,7597
30-03-16,7651.1,7741.95,7643.45,7735.2,7735.2
31-03-16,7727.65,7777.6,7702,7738.4,7738.4
01-04-16,7718.05,7740.15,7666.1,7713.05,7713.05
04-04-16,7733.15,7764.45,7704.4,7758.8,7758.8
05-04-16,7736.3,7736.3,7588.65,7603.2,7603.2
06-04-16,7636.05,7638.65,7591.75,7614.35,7614.35
07-04-16,7630.4,7630.75,7535.85,7546.45,7546.45
08-04-16,7542.35,7569.35,7526.7,7555.2,7555.2
11-04-16,7577.8,7678.8,7516.85,7671.4,7671.4
12-04-16,7669.25,7717.4,7663.35,7708.95,7708.95
13-04-16,7777.15,7864.8,7772.2,7850.45,7850.45
18-04-16,7908.15,7920.6,7842.75,7914.7,7914.7
20-04-16,7950.05,7950.4,7877.55,7914.75,7914.75
21-04-16,7953.65,7978.45,7884.1,7912.05,7912.05
22-04-16,7891.8,7923.35,7873.35,7899.3,7899.3
25-04-16,7894.8,7911,7827,7855.05,7855.05
26-04-16,7828.15,7974.5,7822.55,7962.65,7962.65
27-04-16,7942,7991,7940.55,7979.9,7979.9
28-04-16,7967.4,7992,7834.45,7847.25,7847.25
29-04-16,7844.25,7889.05,7788.7,7849.8,7849.8
02-05-16,7822.7,7829.8,7777.3,7805.9,7805.9
03-05-16,7824.8,7890.25,7735.15,7747,7747
04-05-16,7724.15,7749,7697.25,7706.55,7706.55
05-05-16,7731,7777.55,7706.85,7735.5,7735.5
06-05-16,7717.65,7738.9,7678.35,7733.45,7733.45
09-05-16,7755.25,7873.65,7753.55,7866.05,7866.05
10-05-16,7873.55,7896.9,7837.7,7887.8,7887.8
11-05-16,7804.65,7893.1,7780.9,7848.85,7848.85
12-05-16,7871.45,7916.05,7849.65,7900.4,7900.4
13-05-16,7881,7881,7784.2,7814.9,7814.9
16-05-16,7831.2,7873.9,7772.15,7860.75,7860.75
17-05-16,7896.85,7940.1,7879.7,7890.75,7890.75
18-05-16,7846.75,7882.05,7810.75,7870.15,7870.15
19-05-16,7875.5,7876.2,7766.8,7783.4,7783.4
20-05-16,7792.2,7812.4,7735.75,7749.7,7749.7
23-05-16,7813.95,7820.6,7722.2,7731.05,7731.05
24-05-16,7738.05,7761.55,7715.8,7748.85,7748.85
25-05-16,7811.8,7941.2,7809.3,7934.9,7934.9
26-05-16,7974.45,8083,7948.5,8069.65,8069.65
27-05-16,8081.95,8164.2,8077.05,8156.65,8156.65
30-05-16,8166.5,8200,8150.8,8178.5,8178.5
31-05-16,8209.85,8213.6,8134.3,8160.1,8160.1
01-06-16,8179.2,8215.35,8171.05,8179.95,8179.95
02-06-16,8156.9,8229.5,8154.75,8218.95,8218.95
03-06-16,8246.2,8262,8209.85,8220.8,8220.8
06-06-16,8228.75,8234.7,8186.05,8201.05,8201.05
07-06-16,8235.55,8294.95,8216.4,8266.45,8266.45
08-06-16,8285.5,8288.9,8252.05,8273.05,8273.05
09-06-16,8273.35,8273.35,8184.6,8203.6,8203.6
10-06-16,8180.25,8265.6,8162.85,8170.05,8170.05
13-06-16,8102.25,8125.25,8063.9,8110.6,8110.6
14-06-16,8134.4,8134.95,8069.5,8108.85,8108.85
15-06-16,8139.4,8213.2,8123.15,8206.6,8206.6
16-06-16,8180.65,8180.65,8074.45,8140.75,8140.75
17-06-16,8176.65,8195.25,8135.8,8170.2,8170.2
20-06-16,8115.75,8244.15,8107.35,8238.5,8238.5
21-06-16,8255.4,8257.25,8202.15,8219.9,8219.9
22-06-16,8213.65,8238.35,8153.25,8203.7,8203.7
23-06-16,8201.15,8285.6,8188.3,8270.45,8270.45
24-06-16,8029.1,8100.7,7927.05,8088.6,8088.6
27-06-16,8039.35,8120.65,8039.35,8094.7,8094.7
28-06-16,8096.05,8146.35,8086.85,8127.85,8127.85
29-06-16,8173.1,8212.4,8157.65,8204,8204
30-06-16,8260.25,8308.15,8242.1,8287.75,8287.75
01-07-16,8313.05,8356.75,8308.65,8328.35,8328.35
04-07-16,8376.75,8398.45,8364.7,8370.7,8370.7
05-07-16,8379.3,8381.45,8319.95,8335.95,8335.95
07-07-16,8342,8361.95,8317.7,8337.9,8337.9
08-07-16,8350,8353.3,8287.55,8323.2,8323.2
11-07-16,8413.35,8475.25,8407.05,8467.9,8467.9
12-07-16,8502.6,8526.6,8479.2,8521.05,8521.05
13-07-16,8540.45,8550.25,8493.55,8519.5,8519.5
14-07-16,8515.75,8571.4,8500.7,8565,8565
15-07-16,8565.45,8594.8,8510.05,8541.4,8541.4
18-07-16,8564.05,8587.1,8494.35,8508.7,8508.7
19-07-16,8514.3,8540.05,8476.7,8528.55,8528.55
20-07-16,8515.45,8569.9,8512.55,8565.85,8565.85
21-07-16,8582.7,8585.25,8503.45,8510.1,8510.1
22-07-16,8519.65,8548.95,8489.8,8541.2,8541.2
25-07-16,8519.95,8641.15,8517.2,8635.65,8635.65
26-07-16,8633.75,8644.9,8577.15,8590.65,8590.65
27-07-16,8599.4,8665,8572.05,8615.8,8615.8
28-07-16,8636.95,8674.7,8625.25,8666.3,8666.3
29-07-16,8668.3,8670.35,8631.15,8638.5,8638.5
01-08-16,8654.3,8711.3,8590.5,8636.55,8636.55
02-08-16,8647.45,8687.2,8611.4,8622.9,8622.9
03-08-16,8635.2,8635.45,8529.6,8544.85,8544.85
04-08-16,8599.95,8601.4,8518.15,8551.1,8551.1
05-08-16,8600.2,8689.4,8590.15,8683.15,8683.15
08-08-16,8712.85,8723.5,8697.6,8711.35,8711.35
09-08-16,8727.8,8728.35,8638.2,8678.25,8678.25
10-08-16,8686.7,8690.1,8564.6,8575.3,8575.3
11-08-16,8572.8,8601.15,8540.05,8592.15,8592.15
12-08-16,null,null,null,null,null
16-08-16,8670.25,8682.35,8600.45,8642.55,8642.55
17-08-16,8639.8,8667.1,8603.6,8624.05,8624.05
18-08-16,8648.85,8690.7,8645.05,8673.25,8673.25
19-08-16,8694.3,8696.6,8647.1,8666.9,8666.9
22-08-16,8667,8684.85,8614,8629.15,8629.15
23-08-16,8628.35,8642.15,8580,8632.6,8632.6
24-08-16,8648.5,8661.05,8620.9,8650.3,8650.3
25-08-16,8668.85,8683.05,8583.65,8592.2,8592.2
26-08-16,8614.35,8622.95,8547.55,8572.55,8572.55
29-08-16,8583.75,8622,8543.75,8607.45,8607.45
30-08-16,8646.75,8750.6,8642.25,8744.35,8744.35
31-08-16,8754.05,8819.2,8754.05,8786.2,8786.2
01-09-16,8793.6,8813.25,8759.95,8774.65,8774.65
02-09-16,8796.35,8824.1,8768.2,8809.65,8809.65
06-09-16,8852.7,8950.85,8848.45,8943,8943
07-09-16,8968.7,8968.7,8913.35,8917.95,8917.95
08-09-16,8915.5,8960.35,8896,8952.5,8952.5
09-09-16,8934.3,8939.15,8858.7,8866.7,8866.7
12-09-16,8732.95,8746.95,8699.4,8715.6,8715.6
14-09-16,8710.65,8739.85,8688.9,8726.6,8726.6
15-09-16,8743.85,8751.95,8704.35,8742.55,8742.55
16-09-16,8780.85,8847.65,8750.5,8779.85,8779.85
19-09-16,8788.45,8824.3,8774.2,8808.4,8808.4
20-09-16,8816.1,8816.45,8759.3,8775.9,8775.9
21-09-16,8790.3,8826.85,8757.3,8777.15,8777.15
22-09-16,8873.35,8893.35,8837.8,8867.45,8867.45
23-09-16,8880.75,8885.2,8820.3,8831.55,8831.55
26-09-16,8807.9,8809.55,8715.1,8723.05,8723.05
27-09-16,8748.9,8768.5,8690.5,8706.4,8706.4
28-09-16,8711.2,8767.05,8703.15,8745.15,8745.15
29-09-16,8792.7,8800.65,8558.25,8591.25,8591.25
30-09-16,8581.5,8637.15,8555.2,8611.15,8611.15
03-10-16,8666.15,8745.2,8635,8738.1,8738.1
04-10-16,8770,8783.65,8736.1,8769.15,8769.15
05-10-16,8806.35,8806.95,8731.4,8743.95,8743.95
06-10-16,8768.7,8781.15,8684.65,8709.55,8709.55
07-10-16,8721.7,8723.7,8663.8,8697.6,8697.6
10-10-16,8735.35,8745.8,8703.95,8708.8,8708.8
13-10-16,8671.5,8681.55,8541.35,8573.35,8573.35
14-10-16,8594,8604.45,8549.8,8583.4,8583.4
17-10-16,8612.95,8615.4,8506.15,8520.4,8520.4
18-10-16,8556.05,8685.1,8555.9,8677.9,8677.9
19-10-16,8697.5,8698.75,8636.7,8659.1,8659.1
20-10-16,8693.35,8727,8678.3,8699.4,8699.4
21-10-16,8708.6,8709.1,8652.05,8693.05,8693.05
24-10-16,8709.85,8736.95,8684.15,8708.95,8708.95
25-10-16,8721.7,8722.65,8663.45,8691.3,8691.3
26-10-16,8657.3,8657.3,8596.6,8615.25,8615.25
27-10-16,8607.1,8624.85,8550.25,8615.25,8615.25
28-10-16,8625,8653.75,8581.75,8638,8638
01-11-16,8653.15,8669.6,8614.5,8626.25,8626.25
02-11-16,8542.8,8549.5,8504.85,8514,8514
03-11-16,8499.85,8537.65,8476.15,8484.95,8484.95
04-11-16,8503.6,8504,8400.25,8433.75,8433.75
07-11-16,8535.75,8535.85,8481.45,8497.05,8497.05
08-11-16,8540,8559.4,8480.1,8543.55,8543.55
09-11-16,8067.5,8476.2,8002.25,8432,8432
10-11-16,8555.6,8598.45,8510.7,8525.75,8525.75
11-11-16,8456.65,8460.6,8284.95,8296.3,8296.3
15-11-16,8284.85,8288.55,8093.2,8108.45,8108.45
16-11-16,8205.65,8210.05,8089.4,8111.6,8111.6
17-11-16,8105.1,8151.25,8060.3,8079.95,8079.95
18-11-16,8097.55,8128.95,8048.3,8074.1,8074.1
21-11-16,8102.1,8102.45,7916.4,7929.1,7929.1
22-11-16,7989.15,8019.05,7938.15,8002.3,8002.3
23-11-16,8051.2,8055.2,7973.1,8033.3,8033.3
24-11-16,8011.8,8024.85,7952.55,7965.5,7965.5
25-11-16,8007.95,8122.25,7976.75,8114.3,8114.3
28-11-16,8080.65,8146.5,8066.5,8126.9,8126.9
29-11-16,8131.55,8197.35,8128.7,8142.15,8142.15
30-11-16,8172.15,8234.25,8139.25,8224.5,8224.5
01-12-16,8244,8250.8,8185.05,8192.9,8192.9
02-12-16,8153.55,8159.3,8070.05,8086.8,8086.8
05-12-16,8088.75,8141.9,8056.85,8128.75,8128.75
06-12-16,8153.15,8178.7,8130.85,8143.15,8143.15
07-12-16,8168.4,8190.45,8077.5,8102.05,8102.05
08-12-16,8152.1,8256.25,8151.75,8246.85,8246.85
09-12-16,8271.7,8274.95,8241.95,8261.75,8261.75
12-12-16,8230.65,8230.65,8154.45,8170.8,8170.8
13-12-16,8196.15,8228.85,8155.8,8221.8,8221.8
14-12-16,8229.35,8229.4,8165.1,8182.45,8182.45
15-12-16,8128.4,8225.9,8121.95,8153.6,8153.6
16-12-16,8178.2,8178.7,8127.45,8139.45,8139.45
19-12-16,8126,8132.5,8094.85,8104.35,8104.35
20-12-16,8110.6,8124.1,8062.75,8082.4,8082.4
21-12-16,8105.85,8112.55,8053.25,8061.3,8061.3
22-12-16,8043.85,8046.45,7964.95,7979.1,7979.1
23-12-16,7972.5,8022.6,7942.05,7985.75,7985.75
26-12-16,7965.1,7970.05,7893.8,7908.25,7908.25
27-12-16,7915.05,8044.65,7903.7,8032.85,8032.85
28-12-16,8047.55,8100.55,8028.4,8034.85,8034.85
29-12-16,8030.6,8111.1,8020.8,8103.6,8103.6
30-12-16,8119.65,8197,8114.75,8185.8,8185.8
02-01-17,8210.1,8212,8133.8,8179.5,8179.5
03-01-17,8196.05,8219.1,8148.6,8192.25,8192.25
04-01-17,8202.65,8218.5,8180.9,8190.5,8190.5
05-01-17,8226.65,8282.65,8223.7,8273.8,8273.8
06-01-17,8281.85,8306.85,8233.25,8243.8,8243.8
09-01-17,8259.35,8263,8227.75,8236.05,8236.05
10-01-17,8262.7,8293.8,8261,8288.6,8288.6
11-01-17,8327.8,8389,8322.25,8380.65,8380.65
12-01-17,8391.05,8417.2,8382.3,8407.2,8407.2
13-01-17,8457.65,8461.05,8373.15,8400.35,8400.35
16-01-17,8390.95,8426.7,8374.4,8412.8,8412.8
17-01-17,8415.05,8440.9,8378.3,8398,8398
18-01-17,8403.85,8460.3,8397.4,8417,8417
19-01-17,8418.4,8445.15,8404.05,8435.1,8435.1
20-01-17,8404.35,8423.65,8340.95,8349.35,8349.35
23-01-17,8329.6,8404.15,8327.2,8391.5,8391.5
24-01-17,8407.05,8480.95,8398.15,8475.8,8475.8
25-01-17,8499.45,8612.6,8493.95,8602.75,8602.75
27-01-17,8610.5,8672.7,8606.9,8641.25,8641.25
30-01-17,8635.55,8662.6,8617.75,8632.75,8632.75
31-01-17,8629.45,8631.75,8552.4,8561.3,8561.3
01-02-17,8570.35,8722.4,8537.5,8716.4,8716.4
02-02-17,8724.75,8757.6,8685.8,8734.25,8734.25
03-02-17,8735.15,8748.25,8707.75,8740.95,8740.95
06-02-17,8785.45,8814.1,8770.2,8801.05,8801.05
07-02-17,8805.7,8809.3,8741.05,8768.3,8768.3
08-02-17,8774.55,8791.25,8715,8769.05,8769.05
09-02-17,8795.55,8821.4,8724.1,8778.4,8778.4
10-02-17,8812.35,8822.1,8771.2,8793.55,8793.55
13-02-17,8819.8,8826.9,8754.2,8805.05,8805.05
14-02-17,8819.9,8820.45,8772.5,8792.3,8792.3
15-02-17,8778.95,8807.9,8712.85,8724.7,8724.7
16-02-17,8739,8783.95,8719.6,8778,8778
17-02-17,8883.7,8896.45,8804.25,8821.7,8821.7
20-02-17,8818.55,8886.25,8809.8,8879.2,8879.2
21-02-17,8890.75,8920.8,8860.95,8907.85,8907.85
22-02-17,8931.6,8960.75,8905.25,8926.9,8926.9
23-02-17,8956.4,8982.15,8927.55,8939.5,8939.5
27-02-17,8943.7,8951.8,8888.65,8896.7,8896.7
28-02-17,8898.95,8914.75,8867.6,8879.6,8879.6
01-03-17,8904.4,8960.8,8898.6,8945.8,8945.8
02-03-17,8982.85,8992.5,8879.8,8899.75,8899.75
03-03-17,8883.5,8907.1,8860.1,8897.55,8897.55
06-03-17,8915.1,8967.8,8914,8963.45,8963.45
07-03-17,8977.75,8977.85,8932.8,8946.9,8946.9
08-03-17,8950.7,8957.05,8891.95,8924.3,8924.3
09-03-17,8914.5,8945.8,8899.5,8927,8927
10-03-17,8953.7,8975.7,8903.95,8934.55,8934.55
14-03-17,9091.65,9122.75,9060.5,9087,9087
15-03-17,9086.85,9106.55,9075.5,9084.8,9084.8
16-03-17,9129.65,9158.45,9128.55,9153.7,9153.7
17-03-17,9207.8,9218.4,9147.6,9160.05,9160.05
20-03-17,9166.95,9167.6,9116.3,9126.85,9126.85
21-03-17,9133.95,9147.75,9087.2,9121.5,9121.5
22-03-17,9047.2,9072.9,9019.3,9030.45,9030.45
23-03-17,9048.75,9099.05,9048.6,9086.3,9086.3
24-03-17,9104,9133.55,9089.4,9108,9108
27-03-17,9093.45,9094.85,9024.65,9045.2,9045.2
28-03-17,9081.5,9110.4,9079.8,9100.8,9100.8
29-03-17,9128.7,9153.15,9109.1,9143.8,9143.8
30-03-17,9142.6,9183.15,9136.35,9173.75,9173.75
31-03-17,9158.9,9191.7,9152.1,9173.75,9173.75
03-04-17,9220.6,9245.35,9192.4,9237.85,9237.85
05-04-17,9264.4,9273.9,9215.4,9265.15,9265.15
06-04-17,9245.8,9267.95,9218.85,9261.95,9261.95
07-04-17,9223.7,9250.5,9188.1,9198.3,9198.3
10-04-17,9225.6,9225.65,9174.85,9181.45,9181.45
11-04-17,9184.55,9242.7,9172.85,9237,9237
12-04-17,9242.5,9246.4,9161.8,9203.45,9203.45
13-04-17,9202.5,9202.65,9144.95,9150.8,9150.8
17-04-17,9144.75,9160,9120.25,9139.3,9139.3
18-04-17,9163,9217.9,9095.45,9105.15,9105.15
19-04-17,9112.2,9120.5,9075.15,9103.5,9103.5
20-04-17,9108.1,9143.9,9102.65,9136.4,9136.4
21-04-17,9179.1,9183.65,9088.75,9119.4,9119.4
24-04-17,9135.35,9225.4,9130.55,9217.95,9217.95
25-04-17,9273.05,9309.2,9250.35,9306.6,9306.6
26-04-17,9336.2,9367,9301.35,9351.85,9351.85
27-04-17,9359.15,9367.15,9322.65,9342.15,9342.15
28-04-17,9340.95,9342.65,9282.25,9304.05,9304.05
02-05-17,9339.85,9352.55,9269.9,9313.8,9313.8
03-05-17,9344.7,9346.3,9298.4,9311.95,9311.95
04-05-17,9360.95,9365.65,9323.25,9359.9,9359.9
05-05-17,9374.55,9377.1,9272,9285.3,9285.3
08-05-17,9311.45,9338.7,9297.95,9314.05,9314.05
09-05-17,9337.35,9338.95,9307.7,9316.85,9316.85
10-05-17,9339.65,9414.75,9336,9407.3,9407.3
11-05-17,9448.6,9450.65,9411.3,9422.4,9422.4
12-05-17,9436.65,9437.75,9372.55,9400.9,9400.9
15-05-17,9433.55,9449.25,9423.1,9445.4,9445.4
16-05-17,9461,9517.2,9456.35,9512.25,9512.25
17-05-17,9517.6,9532.6,9486.1,9525.75,9525.75
18-05-17,9453.2,9489.1,9418.1,9429.45,9429.45
19-05-17,9469.9,9505.75,9390.75,9427.9,9427.9
22-05-17,9480.25,9498.65,9427.9,9438.25,9438.25
23-05-17,9445.05,9448.05,9370,9386.15,9386.15
24-05-17,9410.9,9431.9,9341.65,9360.55,9360.55
25-05-17,9384.05,9523.3,9379.2,9509.75,9509.75
26-05-17,9507.75,9604.9,9495.4,9595.1,9595.1
29-05-17,9560.05,9637.75,9547.7,9604.9,9604.9
30-05-17,9590.65,9635.3,9581.2,9624.55,9624.55
31-05-17,9636.55,9649.6,9609.25,9621.25,9621.25
01-06-17,9603.55,9634.65,9589.9,9616.1,9616.1
02-06-17,9657.15,9673.5,9637.45,9653.5,9653.5
05-06-17,9656.3,9687.2,9640.7,9675.1,9675.1
06-06-17,9704.25,9709.3,9630.2,9637.15,9637.15
07-06-17,9663.95,9678.55,9630.55,9663.9,9663.9
08-06-17,9682.4,9688.7,9641.5,9647.25,9647.25
09-06-17,9638.55,9676.25,9608.15,9668.25,9668.25
12-06-17,9646.7,9647.05,9598.5,9616.4,9616.4
13-06-17,9615.55,9654.15,9595.4,9606.9,9606.9
14-06-17,9621.55,9627.4,9580.45,9618.15,9618.15
15-06-17,9617.9,9621.4,9560.8,9578.05,9578.05
16-06-17,9595.45,9615.85,9565.5,9588.05,9588.05
19-06-17,9626.4,9673.3,9614.9,9657.55,9657.55
20-06-17,9670.5,9676.5,9643.75,9653.5,9653.5
21-06-17,9648.1,9650.45,9608.6,9633.6,9633.6
22-06-17,9642.65,9698.85,9617.75,9630,9630
23-06-17,9643.25,9647.65,9565.3,9574.95,9574.95
27-06-17,9594.05,9615.4,9473.45,9511.4,9511.4
28-06-17,9520.2,9522.5,9474.35,9491.25,9491.25
29-06-17,9522.95,9575.8,9493.8,9504.1,9504.1
30-06-17,9478.5,9535.8,9448.75,9520.9,9520.9
03-07-17,9587.95,9624,9543.55,9615,9615
04-07-17,9645.9,9650.65,9595.5,9613.3,9613.3
05-07-17,9619.75,9643.65,9607.35,9637.6,9637.6
06-07-17,9653.6,9700.7,9639.95,9674.55,9674.55
07-07-17,9670.35,9684.25,9642.65,9665.8,9665.8
10-07-17,9719.3,9782.15,9646.45,9771.05,9771.05
11-07-17,9797.45,9830.05,9778.85,9786.05,9786.05
12-07-17,9807.3,9824.95,9787.7,9816.1,9816.1
13-07-17,9855.8,9897.25,9853.45,9891.7,9891.7
14-07-17,9913.3,9913.3,9845.45,9886.35,9886.35
17-07-17,9908.15,9928.2,9894.7,9915.95,9915.95
18-07-17,9832.7,9885.35,9792.05,9827.15,9827.15
19-07-17,9855.95,9905.05,9851.65,9899.6,9899.6
